"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-18","2.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.3","H,,S","10.6",",,W","4.4",",,W","  160",",,W","  160",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-19","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.7","H,,S","12.2",",,W","1.7",",,W","  130",",,W","  270",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-20","2.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.7","H,,S","13.9",",,W","3.3",",,W","  120",",,W","  120",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-21","6.3",",,W","49.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.4","H,,S","9.4",",,W","6.1",",,W","  330",",,W","  300",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-22","8.1",",,W","2.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","8.3","H,,S","12.8",",,W","3.9",",,W","  350",",,W","  350",",,W","20.1",",,W","26.4",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-23","6.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.8","H,,S","12.8",",,W","2.8",",,W","  310",",,W","  310",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-24","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.8","H,,S","18.9",",,W","1.7",",,W","  210",",,W","  220",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-25","4.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.3","H,,S","18.3",",,W","7.2",",,W","   50",",,W","   50",",,W","9.4",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-26","5.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.8","H,,S","11.1",",,W","3.9",",,W","   20",",,W","   10",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-27","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.1","H,,S","12.8",",,W","1.7",",,W","  160",",,W","  110",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-28","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.7","H,,S","16.7",",,W","2.8",",,W","  170",",,W","  170",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-29","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.4","H,,S","21.7",",,W","10.6",",,W","  110",",,W","  120",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-30","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.1","H,,S","26.1",",,W","11.1",",,W","  210",",,W","  230",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-03-31","7.7",",,W","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.4","H,,S","17.8",",,W","1.7",",,W","  320",",,W","  330",",,W","14.3",",,W","19.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-01","5.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.2","H,,S","10.6",",,W","1.1",",,W","  330",",,W","  320",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-02","3.1",",,W","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.9","H,,S","10.0",",,W","3.9",",,W","   20",",,W","   40",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-03","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.3","H,,S","22.2",",,W","3.3",",,W","  280",",,W","  290",",,W","11.6",",,W","15.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-04","1.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.4","H,,S","20.6",",,W","6.7",",,W","   50",",,W","   50",",,W","5.4",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-05","3.6",",,W","2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.1","H,,S","13.3",",,W","8.3",",,W","   80",",,W","   90",",,W","7.2",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-06","2.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.4","H,,S","21.7",",,W","8.3",",,W","   10",",,W","   10",",,W","5.4",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-07","3.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.4","H,,S","23.9",",,W","10.6",",,W","  170",",,W","  150",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-08","4.3",",,W","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.3","H,,S","28.9",",,W","15.0",",,W","  230",",,W","  220",",,W","10.3",",,W","12.5",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-09","4.2",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.3","H,,S","27.2",",,W","16.1",",,W","  340",",,W","  330",",,W","11.2",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-10","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","22.2",",,W","10.0",",,W","  300",",,W","  330",",,W","9.4",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-11","5.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.9","H,,S","16.7",",,W","9.4",",,W","   60",",,W","   50",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-12","2.9",",,W","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.4","H,,S","22.8",",,W","9.4",",,W","  170",",,W","  170",",,W","8.9",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-13","2.5",",,W","9.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.7","H,,S","25.0",",,W","17.2",",,W","  170",",,W","  170",",,W","6.7",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-14","4.8",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.0","H,,S","25.0",",,W","17.2",",,W","  190",",,W","  180",",,W","10.3",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-15","6.9",",,W","18.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.4","H,,S","23.9",",,W","8.3",",,W","  200",",,W","  200",",,W","17.4",",,W","24.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-16","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.7","H,,S","20.6",",,W","6.7",",,W","  220",",,W","  330",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-17","3.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.3","H,,S","21.7",",,W","13.3",",,W","   90",",,W","  120",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-18","4.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.2","H,,S","26.7",",,W","12.8",",,W","  180",",,W","  170",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-19","6.4",",,W","7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.4","H,,S","24.4",",,W","18.9",",,W","  190",",,W","  170",",,W","10.7",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-20","6.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.8","H,,S","23.3",",,W","16.1",",,W","  200",",,W","  210",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-21","3.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.7","H,,S","22.2",",,W","11.1",",,W","  320",",,W","  320",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-22","4.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.6","H,,S","23.3",",,W","12.8",",,W","  330",",,W","  340",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-23","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.8","H,,S","27.8",",,W","12.2",",,W","  210",",,W","  180",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-24","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.7","H,,S","25.0",",,W","17.8",",,W","  340",",,W","  320",",,W","10.3",",,W","12.1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-25","2.8",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.8","H,,S","25.0",",,W","16.7",",,W","  110",",,W","  100",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-26","4.7",",,W","15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","25.0",",,W","14.4",",,W","  240",",,W","  330",",,W","13.4",",,W","17.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-27","6.8",",,W","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.7","H,,S","22.2",",,W","12.2",",,W","  290",",,W","  300",",,W","14.8",",,W","20.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-28","4.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.8","H,,S","23.3",",,W","10.6",",,W","  330",",,W","  340",",,W","12.5",",,W","15.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-29","3.9",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.4","H,,S","16.7",",,W","8.3",",,W","  170",",,W","  150",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-04-30","3.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.1","H,,S","28.3",",,W","13.3",",,W","  110",",,W","  110",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-01","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","21.1",",,W","15.0",",,W","   90",",,W","   90",",,W","9.8",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-02","2.5",",,W","12.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.9","H,,S","30.6",",,W","15.6",",,W","  340",",,W","  340",",,W","10.3",",,W","12.5",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-03","3.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.6","H,,S","26.1",",,W","18.3",",,W","  340",",,W","  330",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-04","2.2",",,W","14.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.1","H,,S","24.4",",,W","18.3",",,W","   20",",,W","  360",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-05","4.5",",,W","16.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.2","H,,S","20.0",",,W","15.6",",,W","   30",",,W","   30",",,W","9.4",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-06","2.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.7","H,,S","25.6",",,W","15.0",",,W","   20",",,W","   20",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-07","4.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.9","H,,S","27.2",",,W","16.1",",,W","  180",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-08","4.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.4","H,,S","23.3",",,W","17.2",",,W","   50",",,W","   70",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-09","3.5",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.6","H,,S","25.6",",,W","16.7",",,W","  120",",,W","  120",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-10","4.9",",,W","13.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.4","H,,S","27.8",",,W","19.4",",,W","  190",",,W","  210",",,W","9.8",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-11","3.1",",,W","10.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.9","H,,S","23.3",",,W","14.4",",,W","   10",",,W","   20",",,W","8.1",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-12","5.5",",,W","12.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.7","H,,S","16.1",",,W","10.6",",,W","   60",",,W","   60",",,W","9.4",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-13","3.1",",,W","15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.9","H,,S","15.6",",,W","10.0",",,W","   50",",,W","   50",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-14","5.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.9","H,,S","17.8",",,W","10.6",",,W","  320",",,W","  320",",,W","10.3",",,W","13.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-15","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.6","H,,S","24.4",",,W","10.0",",,W","  280",",,W","  280",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-16","2.9",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.2","H,,S","26.7",",,W","13.3",",,W","  290",",,W","  300",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-17","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.7","H,,S","27.8",",,W","15.0",",,W","  210",",,W","  210",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-18","2.2",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","28.9",",,W","17.8",",,W","  120",",,W","  130",",,W","6.7",",,W","8.5",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-19","4.1",",,W","6.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.6","H,,S","30.6",",,W","18.3",",,W","  160",",,W","  160",",,W","9.8",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-20","5.5",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.6","H,,S","32.2",",,W","22.8",",,W","  220",",,W","  320",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-21","5.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.2","H,,S","22.8",",,W","16.7",",,W","  340",",,W","  330",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-22","3.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","22.2",",,W","13.9",",,W","  170",",,W","  170",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-23","4.9",",,W","7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.9","H,,S","29.4",",,W","16.1",",,W","  290",",,W","  270",",,W","19.7",",,W","30.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-24","5.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.1","H,,S","28.9",",,W","21.1",",,W","  330",",,W","  330",",,W","11.2",",,W","15.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-25","3.8",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.2","H,,S","27.8",",,W","19.4",",,W","  190",",,W","  190",",,W","7.6",",,W","9.4",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-26","3.0",",,W","6.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","33.3",",,W","20.6",",,W","  270",",,W","  270",",,W","10.7",",,W","14.8",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-27","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.3","H,,S","29.4",",,W","21.1",",,W","  340",",,W","  340",",,W","7.6",",,W","9.8",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-28","4.2",",,W","4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.3","H,,S","32.8",",,W","21.1",",,W","  200",",,W","  190",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-29","4.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.2","H,,S","33.9",",,W","23.3",",,W","  220",",,W","  240",",,W","10.3",",,W","13.9",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-30","3.4",",,W","7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.8","H,,S","32.2",",,W","22.2",",,W","  300",",,W","  300",",,W","18.3",",,W","23.3",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-05-31","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","29.4",",,W","19.4",",,W","  220",",,W","  300",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-01","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.1","H,,S","30.6",",,W","20.6",",,W","   30",",,W","   40",",,W","6.7",",,W","8.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-02","3.7",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","29.4",",,W","19.4",",,W","  330",",,W","  330",",,W","9.8",",,W","13.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-03","4.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.7","H,,S","24.4",",,W","14.4",",,W","  330",",,W","  330",",,W","10.7",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2019-06-04","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.4","H,,S","25.6",",,W","12.2",",,W","  170",",,W","  230",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,
