instant,date,season,year,month,hour,is_holiday,weekday,is_workday,weather,temperature,felt_temperature,humidity,windspeed,casual_users,registered_users,users_total,is_weekend,temperature_actual,felt_temperature_actual,humidity_actual,windspeed_actual
165,2011-01-08,winter,2011,January,3,False,Saturday,False,C,0.18,0.19699999999999998,0.55,0.1642,0,7,7,True,-0.3265306122448983,1.2589999999999986,55.00000000000001,20.374592800000002
166,2011-01-08,winter,2011,January,4,False,Saturday,False,C,0.18,0.19699999999999998,0.55,0.1642,0,1,1,True,-0.3265306122448983,1.2589999999999986,55.00000000000001,20.374592800000002
167,2011-01-08,winter,2011,January,5,False,Saturday,False,B,0.16,0.1667,0.74,0.1642,0,5,5,True,-1.2857142857142856,-0.1651000000000007,74.0,20.374592800000002
168,2011-01-08,winter,2011,January,6,False,Saturday,False,B,0.16,0.1667,0.74,0.1642,0,2,2,True,-1.2857142857142856,-0.1651000000000007,74.0,20.374592800000002
169,2011-01-08,winter,2011,January,7,False,Saturday,False,B,0.16,0.1818,0.74,0.1045,1,8,9,True,-1.2857142857142856,0.5445999999999991,74.0,12.966778000000001
170,2011-01-08,winter,2011,January,8,False,Saturday,False,C,0.16,0.1818,0.93,0.1045,0,15,15,True,-1.2857142857142856,0.5445999999999991,93.0,12.966778000000001
171,2011-01-08,winter,2011,January,9,False,Saturday,False,C,0.16,0.1818,0.93,0.1045,0,20,20,True,-1.2857142857142856,0.5445999999999991,93.0,12.966778000000001
172,2011-01-08,winter,2011,January,10,False,Saturday,False,B,0.18,0.19699999999999998,0.8,0.1642,5,56,61,True,-0.3265306122448983,1.2589999999999986,80.0,20.374592800000002
173,2011-01-08,winter,2011,January,11,False,Saturday,False,B,0.2,0.1818,0.69,0.3881,2,60,62,True,0.6326530612244898,0.5445999999999991,69.0,48.1570004
174,2011-01-08,winter,2011,January,12,False,Saturday,False,B,0.2,0.1818,0.59,0.3582,8,90,98,True,0.6326530612244898,0.5445999999999991,59.0,44.4468888
175,2011-01-08,winter,2011,January,13,False,Saturday,False,A,0.2,0.1818,0.44,0.3284,7,95,102,True,0.6326530612244898,0.5445999999999991,44.0,40.749185600000004
176,2011-01-08,winter,2011,January,14,False,Saturday,False,A,0.2,0.1667,0.32,0.4925,12,83,95,True,0.6326530612244898,-0.1651000000000007,32.0,61.11137000000001
177,2011-01-08,winter,2011,January,15,False,Saturday,False,A,0.2,0.1667,0.32,0.4478,5,69,74,True,0.6326530612244898,-0.1651000000000007,32.0,55.5648152
178,2011-01-08,winter,2011,January,16,False,Saturday,False,A,0.18,0.1364,0.29,0.4478,8,68,76,True,-0.3265306122448983,-1.5892,28.999999999999996,55.5648152
179,2011-01-08,winter,2011,January,17,False,Saturday,False,A,0.16,0.1212,0.37,0.5522,5,64,69,True,-1.2857142857142856,-2.3036000000000003,37.0,68.5191848
180,2011-01-08,winter,2011,January,18,False,Saturday,False,A,0.14,0.1212,0.39,0.2985,3,52,55,True,-2.244897959183673,-2.3036000000000003,39.0,37.039074
181,2011-01-08,winter,2011,January,19,False,Saturday,False,A,0.14,0.1212,0.36,0.2537,4,26,30,True,-2.244897959183673,-2.3036000000000003,36.0,31.4801108
182,2011-01-08,winter,2011,January,20,False,Saturday,False,A,0.12,0.1212,0.36,0.2537,0,28,28,True,-3.204081632653062,-2.3036000000000003,36.0,31.4801108
183,2011-01-08,winter,2011,January,21,False,Saturday,False,A,0.12,0.1061,0.39,0.3582,2,35,37,True,-3.204081632653062,-3.0133,39.0,44.4468888
184,2011-01-08,winter,2011,January,22,False,Saturday,False,A,0.12,0.1061,0.36,0.3881,1,33,34,True,-3.204081632653062,-3.0133,36.0,48.1570004
185,2011-01-08,winter,2011,January,23,False,Saturday,False,A,0.1,0.0606,0.39,0.4478,0,22,22,True,-4.163265306122449,-5.1518,39.0,55.5648152
186,2011-01-09,winter,2011,January,0,False,Sunday,False,A,0.1,0.0758,0.42,0.3881,1,24,25,True,-4.163265306122449,-4.4374,42.0,48.1570004
187,2011-01-09,winter,2011,January,1,False,Sunday,False,A,0.1,0.0606,0.42,0.4627,0,12,12,True,-4.163265306122449,-5.1518,42.0,57.41366680000001
188,2011-01-09,winter,2011,January,2,False,Sunday,False,A,0.1,0.0606,0.46,0.4627,0,11,11,True,-4.163265306122449,-5.1518,46.0,57.41366680000001
189,2011-01-09,winter,2011,January,3,False,Sunday,False,A,0.1,0.0758,0.46,0.4179,0,4,4,True,-4.163265306122449,-4.4374,46.0,51.8547036
190,2011-01-09,winter,2011,January,4,False,Sunday,False,A,0.08,0.0909,0.53,0.19399999999999998,0,1,1,True,-5.122448979591837,-3.7277000000000005,53.0,24.072296
191,2011-01-09,winter,2011,January,5,False,Sunday,False,A,0.08,0.0909,0.53,0.19399999999999998,0,1,1,True,-5.122448979591837,-3.7277000000000005,53.0,24.072296
192,2011-01-09,winter,2011,January,6,False,Sunday,False,A,0.1,0.0909,0.49,0.2836,0,1,1,True,-4.163265306122449,-3.7277000000000005,49.0,35.1902224
193,2011-01-09,winter,2011,January,7,False,Sunday,False,A,0.08,0.0909,0.53,0.19399999999999998,1,5,6,True,-5.122448979591837,-3.7277000000000005,53.0,24.072296
194,2011-01-09,winter,2011,January,8,False,Sunday,False,A,0.1,0.0909,0.49,0.2836,0,10,10,True,-4.163265306122449,-3.7277000000000005,49.0,35.1902224
195,2011-01-09,winter,2011,January,9,False,Sunday,False,A,0.12,0.0758,0.46,0.5224,0,19,19,True,-3.204081632653062,-4.4374,46.0,64.8214816
196,2011-01-09,winter,2011,January,10,False,Sunday,False,A,0.14,0.1061,0.43,0.3881,0,49,49,True,-2.244897959183673,-3.0133,43.0,48.1570004
197,2011-01-09,winter,2011,January,11,False,Sunday,False,A,0.16,0.1212,0.4,0.5224,2,47,49,True,-1.2857142857142856,-2.3036000000000003,40.0,64.8214816
198,2011-01-09,winter,2011,January,12,False,Sunday,False,A,0.18,0.1364,0.37,0.4478,4,79,83,True,-0.3265306122448983,-1.5892,37.0,55.5648152
199,2011-01-09,winter,2011,January,13,False,Sunday,False,A,0.2,0.1667,0.34,0.4478,6,69,75,True,0.6326530612244898,-0.1651000000000007,34.0,55.5648152
200,2011-01-09,winter,2011,January,14,False,Sunday,False,A,0.22,0.1818,0.32,0.4627,8,64,72,True,1.591836734693878,0.5445999999999991,32.0,57.41366680000001
201,2011-01-09,winter,2011,January,15,False,Sunday,False,A,0.22,0.19699999999999998,0.35,0.3582,5,77,82,True,1.591836734693878,1.2589999999999986,35.0,44.4468888
202,2011-01-09,winter,2011,January,16,False,Sunday,False,A,0.2,0.1667,0.34,0.4478,13,79,92,True,0.6326530612244898,-0.1651000000000007,34.0,55.5648152
203,2011-01-09,winter,2011,January,17,False,Sunday,False,A,0.18,0.1515,0.37,0.3881,3,59,62,True,-0.3265306122448983,-0.8795000000000002,37.0,48.1570004
204,2011-01-09,winter,2011,January,18,False,Sunday,False,A,0.16,0.1364,0.4,0.3284,4,44,48,True,-1.2857142857142856,-1.5892,40.0,40.749185600000004
205,2011-01-09,winter,2011,January,19,False,Sunday,False,A,0.16,0.1364,0.43,0.3284,1,40,41,True,-1.2857142857142856,-1.5892,43.0,40.749185600000004
206,2011-01-09,winter,2011,January,20,False,Sunday,False,A,0.14,0.1212,0.46,0.2537,0,38,38,True,-2.244897959183673,-2.3036000000000003,46.0,31.4801108
207,2011-01-09,winter,2011,January,21,False,Sunday,False,A,0.14,0.1061,0.46,0.4179,1,19,20,True,-2.244897959183673,-3.0133,46.0,51.8547036
208,2011-01-09,winter,2011,January,22,False,Sunday,False,A,0.14,0.1212,0.46,0.2985,5,10,15,True,-2.244897959183673,-2.3036000000000003,46.0,37.039074
209,2011-01-09,winter,2011,January,23,False,Sunday,False,A,0.12,0.1364,0.5,0.19399999999999998,0,6,6,True,-3.204081632653062,-1.5892,50.0,24.072296
210,2011-01-10,winter,2011,January,0,False,Monday,True,A,0.12,0.1212,0.5,0.2836,2,3,5,False,-3.204081632653062,-2.3036000000000003,50.0,35.1902224
211,2011-01-10,winter,2011,January,1,False,Monday,True,A,0.12,0.1212,0.5,0.2836,1,0,1,False,-3.204081632653062,-2.3036000000000003,50.0,35.1902224
212,2011-01-10,winter,2011,January,2,False,Monday,True,A,0.12,0.1212,0.5,0.2239,0,3,3,False,-3.204081632653062,-2.3036000000000003,50.0,27.7824076
213,2011-01-10,winter,2011,January,3,False,Monday,True,A,0.12,0.1212,0.5,0.2239,0,1,1,False,-3.204081632653062,-2.3036000000000003,50.0,27.7824076
214,2011-01-10,winter,2011,January,4,False,Monday,True,A,0.1,0.1212,0.54,0.1343,1,2,3,False,-4.163265306122449,-2.3036000000000003,54.0,16.6644812
215,2011-01-10,winter,2011,January,5,False,Monday,True,A,0.1,0.1061,0.54,0.2537,0,3,3,False,-4.163265306122449,-3.0133,54.0,31.4801108
216,2011-01-10,winter,2011,January,6,False,Monday,True,A,0.12,0.1212,0.5,0.2836,0,31,31,False,-3.204081632653062,-2.3036000000000003,50.0,35.1902224
217,2011-01-10,winter,2011,January,7,False,Monday,True,A,0.12,0.1212,0.5,0.2239,2,75,77,False,-3.204081632653062,-2.3036000000000003,50.0,27.7824076
218,2011-01-10,winter,2011,January,8,False,Monday,True,B,0.12,0.1212,0.5,0.2836,4,184,188,False,-3.204081632653062,-2.3036000000000003,50.0,35.1902224
219,2011-01-10,winter,2011,January,9,False,Monday,True,B,0.14,0.1212,0.5,0.2537,2,92,94,False,-2.244897959183673,-2.3036000000000003,50.0,31.4801108
220,2011-01-10,winter,2011,January,10,False,Monday,True,B,0.14,0.1212,0.5,0.2985,0,31,31,False,-2.244897959183673,-2.3036000000000003,50.0,37.039074
221,2011-01-10,winter,2011,January,11,False,Monday,True,B,0.16,0.1364,0.47,0.2836,2,28,30,False,-1.2857142857142856,-1.5892,47.0,35.1902224
222,2011-01-10,winter,2011,January,12,False,Monday,True,B,0.2,0.1818,0.4,0.2836,5,47,52,False,0.6326530612244898,0.5445999999999991,40.0,35.1902224
223,2011-01-10,winter,2011,January,13,False,Monday,True,B,0.2,0.1818,0.4,0.2836,4,50,54,False,0.6326530612244898,0.5445999999999991,40.0,35.1902224
224,2011-01-10,winter,2011,January,14,False,Monday,True,B,0.2,0.19699999999999998,0.4,0.2239,0,47,47,False,0.6326530612244898,1.2589999999999986,40.0,27.7824076
225,2011-01-10,winter,2011,January,15,False,Monday,True,B,0.2,0.19699999999999998,0.4,0.2239,2,43,45,False,0.6326530612244898,1.2589999999999986,40.0,27.7824076
226,2011-01-10,winter,2011,January,16,False,Monday,True,A,0.2,0.2121,0.4,0.1343,4,70,74,False,0.6326530612244898,1.9687000000000001,40.0,16.6644812
227,2011-01-10,winter,2011,January,17,False,Monday,True,A,0.2,0.2273,0.4,0.1045,4,174,178,False,0.6326530612244898,2.6830999999999996,40.0,12.966778000000001
228,2011-01-10,winter,2011,January,18,False,Monday,True,A,0.2,0.19699999999999998,0.4,0.2239,1,154,155,False,0.6326530612244898,1.2589999999999986,40.0,27.7824076
229,2011-01-10,winter,2011,January,19,False,Monday,True,A,0.16,0.1667,0.47,0.1642,3,92,95,False,-1.2857142857142856,-0.1651000000000007,47.0,20.374592800000002
230,2011-01-10,winter,2011,January,20,False,Monday,True,A,0.16,0.1667,0.5,0.1642,1,73,74,False,-1.2857142857142856,-0.1651000000000007,50.0,20.374592800000002
231,2011-01-10,winter,2011,January,21,False,Monday,True,A,0.14,0.1364,0.59,0.19399999999999998,1,37,38,False,-2.244897959183673,-1.5892,59.0,24.072296
232,2011-01-10,winter,2011,January,22,False,Monday,True,A,0.14,0.1515,0.59,0.1642,2,22,24,False,-2.244897959183673,-0.8795000000000002,59.0,20.374592800000002
233,2011-01-10,winter,2011,January,23,False,Monday,True,A,0.14,0.1515,0.59,0.1642,0,18,18,False,-2.244897959183673,-0.8795000000000002,59.0,20.374592800000002
234,2011-01-11,winter,2011,January,0,False,Tuesday,True,A,0.14,0.1667,0.59,0.1045,2,10,12,False,-2.244897959183673,-0.1651000000000007,59.0,12.966778000000001
235,2011-01-11,winter,2011,January,1,False,Tuesday,True,A,0.14,0.1515,0.59,0.1642,0,3,3,False,-2.244897959183673,-0.8795000000000002,59.0,20.374592800000002
236,2011-01-11,winter,2011,January,2,False,Tuesday,True,B,0.16,0.1515,0.55,0.19399999999999998,0,3,3,False,-1.2857142857142856,-0.8795000000000002,55.00000000000001,24.072296
237,2011-01-11,winter,2011,January,5,False,Tuesday,True,B,0.16,0.1818,0.55,0.1343,0,6,6,False,-1.2857142857142856,0.5445999999999991,55.00000000000001,16.6644812
238,2011-01-11,winter,2011,January,6,False,Tuesday,True,B,0.16,0.1818,0.55,0.1343,0,27,27,False,-1.2857142857142856,0.5445999999999991,55.00000000000001,16.6644812
239,2011-01-11,winter,2011,January,7,False,Tuesday,True,B,0.16,0.2273,0.55,0.0,2,97,99,False,-1.2857142857142856,2.6830999999999996,55.00000000000001,0.0
240,2011-01-11,winter,2011,January,8,False,Tuesday,True,B,0.18,0.2121,0.51,0.0896,3,214,217,False,-0.3265306122448983,1.9687000000000001,51.0,11.1179264
241,2011-01-11,winter,2011,January,9,False,Tuesday,True,B,0.18,0.19699999999999998,0.51,0.1642,3,127,130,False,-0.3265306122448983,1.2589999999999986,51.0,20.374592800000002
242,2011-01-11,winter,2011,January,10,False,Tuesday,True,B,0.2,0.2121,0.51,0.1642,3,51,54,False,0.6326530612244898,1.9687000000000001,51.0,20.374592800000002
243,2011-01-11,winter,2011,January,11,False,Tuesday,True,B,0.2,0.2121,0.47,0.1343,4,31,35,False,0.6326530612244898,1.9687000000000001,47.0,16.6644812
244,2011-01-11,winter,2011,January,12,False,Tuesday,True,B,0.2,0.2273,0.51,0.1045,2,55,57,False,0.6326530612244898,2.6830999999999996,51.0,12.966778000000001
245,2011-01-11,winter,2011,January,13,False,Tuesday,True,B,0.2,0.2273,0.59,0.0896,6,46,52,False,0.6326530612244898,2.6830999999999996,59.0,11.1179264
246,2011-01-11,winter,2011,January,14,False,Tuesday,True,B,0.2,0.2273,0.59,0.0896,3,60,63,False,0.6326530612244898,2.6830999999999996,59.0,11.1179264
247,2011-01-11,winter,2011,January,15,False,Tuesday,True,B,0.16,0.19699999999999998,0.8,0.0896,2,45,47,False,-1.2857142857142856,1.2589999999999986,80.0,11.1179264
248,2011-01-11,winter,2011,January,16,False,Tuesday,True,B,0.16,0.1515,0.86,0.2239,4,72,76,False,-1.2857142857142856,-0.8795000000000002,86.0,27.7824076
249,2011-01-11,winter,2011,January,17,False,Tuesday,True,B,0.16,0.1515,0.86,0.2239,6,130,136,False,-1.2857142857142856,-0.8795000000000002,86.0,27.7824076
250,2011-01-11,winter,2011,January,18,False,Tuesday,True,C,0.16,0.1818,0.93,0.1045,1,94,95,False,-1.2857142857142856,0.5445999999999991,93.0,12.966778000000001
251,2011-01-11,winter,2011,January,19,False,Tuesday,True,C,0.16,0.2273,0.93,0.0,0,51,51,False,-1.2857142857142856,2.6830999999999996,93.0,0.0
252,2011-01-11,winter,2011,January,20,False,Tuesday,True,C,0.16,0.1515,0.93,0.19399999999999998,0,32,32,False,-1.2857142857142856,-0.8795000000000002,93.0,24.072296
253,2011-01-11,winter,2011,January,21,False,Tuesday,True,C,0.16,0.19699999999999998,0.86,0.0896,0,20,20,False,-1.2857142857142856,1.2589999999999986,86.0,11.1179264
254,2011-01-11,winter,2011,January,22,False,Tuesday,True,C,0.16,0.1818,0.93,0.1045,1,28,29,False,-1.2857142857142856,0.5445999999999991,93.0,12.966778000000001
255,2011-01-11,winter,2011,January,23,False,Tuesday,True,C,0.16,0.19699999999999998,0.93,0.0896,1,18,19,False,-1.2857142857142856,1.2589999999999986,93.0,11.1179264
256,2011-01-12,winter,2011,January,0,False,Wednesday,True,B,0.16,0.19699999999999998,0.86,0.0896,0,7,7,False,-1.2857142857142856,1.2589999999999986,86.0,11.1179264
257,2011-01-12,winter,2011,January,1,False,Wednesday,True,B,0.16,0.1818,0.86,0.1045,0,6,6,False,-1.2857142857142856,0.5445999999999991,86.0,12.966778000000001
258,2011-01-12,winter,2011,January,2,False,Wednesday,True,A,0.14,0.1515,0.86,0.1343,0,1,1,False,-2.244897959183673,-0.8795000000000002,86.0,16.6644812
259,2011-01-12,winter,2011,January,5,False,Wednesday,True,A,0.14,0.1515,0.86,0.1642,0,5,5,False,-2.244897959183673,-0.8795000000000002,86.0,20.374592800000002
260,2011-01-12,winter,2011,January,6,False,Wednesday,True,A,0.12,0.1515,0.93,0.1343,0,16,16,False,-3.204081632653062,-0.8795000000000002,93.0,16.6644812
261,2011-01-12,winter,2011,January,7,False,Wednesday,True,A,0.14,0.1515,0.69,0.1343,0,54,54,False,-2.244897959183673,-0.8795000000000002,69.0,16.6644812
262,2011-01-12,winter,2011,January,8,False,Wednesday,True,A,0.16,0.1667,0.59,0.1642,3,125,128,False,-1.2857142857142856,-0.1651000000000007,59.0,20.374592800000002
263,2011-01-12,winter,2011,January,9,False,Wednesday,True,A,0.16,0.1364,0.59,0.3284,3,78,81,False,-1.2857142857142856,-1.5892,59.0,40.749185600000004
264,2011-01-12,winter,2011,January,10,False,Wednesday,True,A,0.18,0.1818,0.55,0.2239,0,39,39,False,-0.3265306122448983,0.5445999999999991,55.00000000000001,27.7824076
265,2011-01-12,winter,2011,January,11,False,Wednesday,True,A,0.2,0.1818,0.51,0.3881,3,32,35,False,0.6326530612244898,0.5445999999999991,51.0,48.1570004
266,2011-01-12,winter,2011,January,12,False,Wednesday,True,A,0.2,0.1515,0.47,0.5821,3,52,55,False,0.6326530612244898,-0.8795000000000002,47.0,72.2292964
267,2011-01-12,winter,2011,January,13,False,Wednesday,True,A,0.22,0.19699999999999998,0.44,0.3582,0,49,49,False,1.591836734693878,1.2589999999999986,44.0,44.4468888
268,2011-01-12,winter,2011,January,14,False,Wednesday,True,A,0.2,0.1818,0.47,0.3284,0,44,44,False,0.6326530612244898,0.5445999999999991,47.0,40.749185600000004
269,2011-01-12,winter,2011,January,15,False,Wednesday,True,A,0.2,0.1667,0.47,0.4179,1,48,49,False,0.6326530612244898,-0.1651000000000007,47.0,51.8547036
270,2011-01-12,winter,2011,January,16,False,Wednesday,True,A,0.22,0.19699999999999998,0.44,0.3284,5,63,68,False,1.591836734693878,1.2589999999999986,44.0,40.749185600000004
271,2011-01-12,winter,2011,January,17,False,Wednesday,True,A,0.2,0.1818,0.47,0.3582,0,139,139,False,0.6326530612244898,0.5445999999999991,47.0,44.4468888
272,2011-01-12,winter,2011,January,18,False,Wednesday,True,A,0.2,0.1515,0.47,0.5224,2,135,137,False,0.6326530612244898,-0.8795000000000002,47.0,64.8214816
273,2011-01-12,winter,2011,January,19,False,Wednesday,True,A,0.18,0.1515,0.47,0.4179,1,82,83,False,-0.3265306122448983,-0.8795000000000002,47.0,51.8547036
274,2011-01-12,winter,2011,January,20,False,Wednesday,True,A,0.16,0.1364,0.5,0.3284,2,54,56,False,-1.2857142857142856,-1.5892,50.0,40.749185600000004
275,2011-01-12,winter,2011,January,21,False,Wednesday,True,A,0.16,0.1364,0.55,0.3284,0,57,57,False,-1.2857142857142856,-1.5892,55.00000000000001,40.749185600000004
276,2011-01-12,winter,2011,January,22,False,Wednesday,True,A,0.16,0.1212,0.55,0.4478,1,32,33,False,-1.2857142857142856,-2.3036000000000003,55.00000000000001,55.5648152
277,2011-01-12,winter,2011,January,23,False,Wednesday,True,A,0.14,0.1061,0.59,0.4179,1,19,20,False,-2.244897959183673,-3.0133,59.0,51.8547036
278,2011-01-13,winter,2011,January,0,False,Thursday,True,A,0.14,0.1212,0.59,0.2836,1,6,7,False,-2.244897959183673,-2.3036000000000003,59.0,35.1902224
279,2011-01-13,winter,2011,January,1,False,Thursday,True,A,0.14,0.1212,0.5,0.2836,0,2,2,False,-2.244897959183673,-2.3036000000000003,50.0,35.1902224
280,2011-01-13,winter,2011,January,2,False,Thursday,True,A,0.14,0.1212,0.5,0.3582,0,2,2,False,-2.244897959183673,-2.3036000000000003,50.0,44.4468888
281,2011-01-13,winter,2011,January,3,False,Thursday,True,A,0.14,0.1212,0.5,0.3284,0,3,3,False,-2.244897959183673,-2.3036000000000003,50.0,40.749185600000004
282,2011-01-13,winter,2011,January,4,False,Thursday,True,A,0.14,0.1212,0.5,0.2537,0,4,4,False,-2.244897959183673,-2.3036000000000003,50.0,31.4801108
283,2011-01-13,winter,2011,January,5,False,Thursday,True,A,0.14,0.1212,0.5,0.2985,0,3,3,False,-2.244897959183673,-2.3036000000000003,50.0,37.039074
284,2011-01-13,winter,2011,January,6,False,Thursday,True,A,0.12,0.1515,0.54,0.1343,0,28,28,False,-3.204081632653062,-0.8795000000000002,54.0,16.6644812
285,2011-01-13,winter,2011,January,7,False,Thursday,True,A,0.12,0.1515,0.54,0.1343,0,72,72,False,-3.204081632653062,-0.8795000000000002,54.0,16.6644812
286,2011-01-13,winter,2011,January,8,False,Thursday,True,A,0.14,0.1364,0.5,0.19399999999999998,5,197,202,False,-2.244897959183673,-1.5892,50.0,24.072296
287,2011-01-13,winter,2011,January,9,False,Thursday,True,A,0.14,0.1212,0.5,0.3284,2,137,139,False,-2.244897959183673,-2.3036000000000003,50.0,40.749185600000004
288,2011-01-13,winter,2011,January,10,False,Thursday,True,B,0.16,0.1364,0.5,0.3582,2,36,38,False,-1.2857142857142856,-1.5892,50.0,44.4468888
289,2011-01-13,winter,2011,January,11,False,Thursday,True,B,0.2,0.1667,0.44,0.4478,4,33,37,False,0.6326530612244898,-0.1651000000000007,44.0,55.5648152
290,2011-01-13,winter,2011,January,12,False,Thursday,True,A,0.2,0.1667,0.44,0.4179,3,49,52,False,0.6326530612244898,-0.1651000000000007,44.0,51.8547036
291,2011-01-13,winter,2011,January,13,False,Thursday,True,A,0.22,0.19699999999999998,0.41,0.4478,2,81,83,False,1.591836734693878,1.2589999999999986,41.0,55.5648152
292,2011-01-13,winter,2011,January,14,False,Thursday,True,A,0.22,0.19699999999999998,0.41,0.3881,3,39,42,False,1.591836734693878,1.2589999999999986,41.0,48.1570004
293,2011-01-13,winter,2011,January,15,False,Thursday,True,A,0.24,0.2121,0.38,0.2985,5,55,60,False,2.5510204081632644,1.9687000000000001,38.0,37.039074
294,2011-01-13,winter,2011,January,16,False,Thursday,True,A,0.24,0.2121,0.38,0.3582,2,76,78,False,2.5510204081632644,1.9687000000000001,38.0,44.4468888
